-0.177490	0.946289	0.240479	-10.282443	3.061069	1.442748	0.001259
-0.173584	0.947998	0.226074	-10.328244	2.435115	1.099237	0.010055
-0.178711	0.942627	0.233643	-10.053435	3.877863	0.671756	0.018249
-0.177490	0.940674	0.227783	-9.648855	1.030534	-0.068702	0.026386
-0.176514	0.937744	0.228516	-9.068702	-0.015267	-1.030534	0.034898
-0.168213	0.951172	0.231934	-8.717557	-1.007634	-1.702290	0.043072
-0.157715	0.930420	0.231445	-8.083969	-1.610687	-2.610687	0.051295
-0.145996	0.926025	0.220703	-7.465649	-2.015267	-3.358779	0.059452
-0.138428	0.929688	0.235840	-6.824427	-2.259542	-3.984733	0.067600
-0.132812	0.929443	0.237061	-6.435115	-1.908397	-4.465649	0.075740
-0.115234	0.927002	0.234131	-5.778626	-1.687023	-4.824427	0.084146
-0.107666	0.928467	0.235107	-5.374046	-0.809160	-4.984733	0.092325
-0.091064	0.934082	0.258057	-5.244275	-0.251908	-5.251908	0.100474
-0.090332	0.920898	0.239014	-4.679389	1.099237	-5.030534	0.108822
-0.085449	0.918701	0.242920	-4.427481	2.297710	-5.099237	0.116974
-0.072510	0.916016	0.240479	-4.045802	3.587786	-4.923664	0.125123
-0.076172	0.919678	0.243896	-4.022901	4.908397	-4.557252	0.133285
-0.068848	0.924561	0.248535	-3.488550	6.778626	-4.106870	0.141413
-0.074707	0.932861	0.253662	-3.320611	8.076336	-3.320611	0.149574
-0.064697	0.927002	0.253662	-3.282443	10.229008	-2.374046	0.157884
-0.065918	0.932129	0.252197	-2.755725	11.717557	-1.366412	0.166048
-0.074707	0.948242	0.245605	-2.816794	13.160305	-0.160305	0.174233
-0.089600	0.949463	0.256592	-2.954198	14.503817	1.190840	0.182434
-0.099365	0.950928	0.254639	-3.229008	15.893130	2.297710	0.190667
-0.122803	0.945312	0.251465	-3.595420	16.725191	3.236641	0.198801
-0.136230	0.954834	0.249756	-3.755725	17.557252	3.931298	0.207088
-0.156738	0.949463	0.241699	-4.312977	18.496183	4.511450	0.215245
-0.170410	0.948486	0.244141	-4.549618	18.763359	4.832061	0.223388
-0.181152	0.946533	0.237549	-5.190840	18.374046	5.015267	0.231621
-0.203125	0.940186	0.241455	-5.519084	17.519084	4.702290	0.239813
-0.215820	0.949463	0.232666	-5.664122	16.648855	4.534351	0.247973
-0.222656	0.953125	0.236328	-5.816794	15.404580	4.183206	0.256073
-0.227539	0.947021	0.239746	-6.076336	13.381679	3.328244	0.264225
-0.226318	0.953613	0.234863	-6.320611	11.282443	2.496183	0.272371
-0.230957	0.945068	0.241455	-6.679389	9.694656	2.091603	0.280533
-0.219971	0.937988	0.241699	-6.732824	7.877863	1.244275	0.288807
-0.217773	0.923828	0.231934	-6.603053	6.274809	0.465649	0.296974
-0.202148	0.929199	0.231201	-6.503817	4.755725	-0.083969	0.305086
-0.194092	0.926758	0.229248	-6.137405	3.114504	-0.480916	0.313219
-0.184570	0.928223	0.239258	-6.259542	1.641221	-0.740458	0.321360
-0.175537	0.932373	0.229248	-6.374046	0.519084	-0.977099	0.329506
-0.164307	0.931641	0.231445	-6.183206	0.053435	-0.908397	0.337664
-0.156738	0.937256	0.225830	-6.335878	0.091603	-0.671756	0.345765
-0.145996	0.941650	0.229492	-6.427481	0.450382	-0.290076	0.353892
-0.142822	0.938721	0.229004	-6.717557	0.832061	0.229008	0.362069
-0.159180	0.938721	0.229004	-6.793893	0.725191	0.908397	0.370229
-0.157227	0.931641	0.237549	-6.984733	0.045802	1.488550	0.378604
-0.156494	0.936279	0.218994	-7.129771	-1.045802	2.030534	0.387040
-0.166016	0.933838	0.234375	-7.045802	-1.900763	2.648855	0.396333
-0.156738	0.942139	0.235596	-6.938931	-3.603053	2.839695	0.404696
-0.153564	0.944824	0.240479	-7.038168	-4.946565	2.427481	0.413291
-0.139404	0.956055	0.243652	-7.015267	-5.732824	2.167939	0.421473
-0.123291	0.963135	0.245117	-7.061069	-5.442748	1.526718	0.429819
-0.116455	0.958984	0.266846	-7.106870	-4.206107	0.809160	0.438564
-0.108398	0.967041	0.265137	-7.122137	-1.732824	0.137405	0.447641
-0.104248	0.966553	0.251953	-7.083969	0.717557	-0.312977	0.456491
-0.114746	0.970215	0.280029	-7.290076	3.053435	-0.656489	0.465354
-0.128418	0.959473	0.268066	-7.625954	5.732824	-0.526718	0.474164
-0.147461	0.959717	0.273926	-8.175573	7.847328	-0.442748	0.483125
-0.172119	0.957275	0.263672	-8.648855	8.801527	-0.229008	0.492531
-0.190674	0.950439	0.243896	-9.030534	8.396947	-0.160305	0.501461
-0.202393	0.936035	0.233887	-8.633588	6.541985	-0.007634	0.510250
-0.201172	0.930176	0.228027	-8.305344	4.259542	0.206107	0.520074
-0.200684	0.916260	0.215576	-7.625954	1.641221	-0.015267	0.530397
-0.205322	0.907227	0.214600	-7.236641	-0.938931	-0.167939	0.539836
-0.194824	0.905762	0.217773	-6.648855	-2.458015	-0.740458	0.549504
-0.181885	0.896240	0.217773	-5.969466	-2.961832	-1.091603	0.558394
-0.174561	0.893555	0.215820	-5.427481	-3.458015	-1.175573	0.567211
-0.169189	0.898193	0.214844	-4.786260	-3.648855	-1.709924	0.575961
-0.161621	0.899414	0.217041	-4.190840	-4.106870	-1.725191	0.585072
-0.152588	0.908936	0.218750	-3.595420	-4.503817	-1.946565	0.594301
-0.152832	0.912354	0.219482	-3.137405	-5.137405	-2.213740	0.603553
-0.152344	0.926025	0.231689	-2.480916	-5.503817	-2.328244	0.612609
-0.144775	0.926514	0.242920	-2.015267	-7.793893	-2.091603	0.622233
-0.143311	0.926025	0.250000	-1.473282	-5.587786	-1.877863	0.631711
-0.142334	0.933838	0.249512	-0.923664	-5.328244	-1.931298	0.640783
-0.140381	0.936035	0.257324	-0.923664	-4.717557	-1.725191	0.649905
-0.143066	0.933105	0.248291	-0.793893	-3.885496	-1.305344	0.659007
-0.132568	0.937012	0.257080	-0.389313	-3.473282	-1.312977	0.667859
-0.140381	0.937500	0.262451	-0.435115	-3.167939	-1.175573	0.676809
-0.125732	0.935547	0.255127	-0.450382	-2.900763	-0.984733	0.685912
-0.145752	0.932861	0.250000	-0.259542	-2.305344	-1.198473	0.694924
-0.144043	0.931396	0.243408	-0.160305	-1.870229	-1.145038	0.703805
-0.157715	0.931641	0.252197	0.076336	-1.603053	-1.419847	0.712258
-0.155762	0.928467	0.248535	0.351145	-1.595420	-1.801527	0.721234
-0.150879	0.936523	0.253662	0.496183	-1.740458	-1.946565	0.730684
-0.156494	0.932129	0.250488	0.832061	-1.709924	-2.229008	0.739829
-0.158203	0.938232	0.257812	1.091603	-1.824427	-2.297710	0.749016
-0.160156	0.938965	0.258301	1.526718	-1.854962	-2.274809	0.758929
-0.160645	0.942383	0.258301	1.335878	-2.664122	-2.511450	0.767793
-0.167725	0.951660	0.247559	1.610687	-2.709924	-2.389313	0.776817
-0.163574	0.944580	0.252441	1.366412	-3.251908	-2.282443	0.785948
-0.171387	0.944580	0.263184	1.358779	-3.534351	-2.267176	0.795381
-0.177979	0.944336	0.257080	1.419847	-4.091603	-2.450382	0.804490
-0.172607	0.943115	0.258057	1.297710	-4.633588	-2.664122	0.813394
-0.169434	0.936768	0.257080	1.236641	-5.511450	-3.045802	0.822261
-0.171143	0.935547	0.253662	1.206107	-6.083969	-3.603053	0.831414
-0.167480	0.942627	0.247559	0.916031	-6.519084	-3.900763	0.840578
-0.164062	0.942627	0.255127	0.740458	-6.847328	-4.045802	0.849431
-0.157715	0.940674	0.249268	0.664122	-6.717557	-4.549618	0.858716
-0.154297	0.941406	0.239990	0.778626	-6.862595	-4.580153	0.868032
-0.147949	0.936035	0.242432	0.786260	-6.671756	-4.549618	0.877662
-0.137451	0.936768	0.246094	0.923664	-6.450382	-4.282443	0.886501
-0.140137	0.931152	0.245605	1.083969	-6.221374	-3.885496	0.894437
-0.139160	0.936279	0.236816	1.114504	-5.679389	-3.603053	0.902816
-0.140625	0.932129	0.223145	0.832061	-5.190840	-3.137405	0.910694
-0.142578	0.931396	0.234375	0.778626	-5.190840	-2.748092	0.918428
-0.140869	0.929688	0.227539	0.793893	-4.908397	-2.419847	0.926083
-0.144775	0.932861	0.231201	0.725191	-4.725191	-2.083969	0.933984
-0.154541	0.932617	0.235596	0.564885	-5.236641	-1.587786	0.941691
-0.162842	0.939941	0.232666	0.534351	-5.839695	-1.435115	0.949969
-0.161377	0.938965	0.237549	0.427481	-6.687023	-1.496183	0.958172
-0.162842	0.938232	0.234863	0.442748	-7.312977	-1.061069	0.965920
-0.163086	0.943359	0.234375	0.419847	-7.839695	-1.206107	0.973630
-0.143311	0.944580	0.232422	0.618321	-8.625954	-1.030534	0.981474
-0.147705	0.945312	0.228027	0.679389	-8.671756	-1.091603	0.989172
