0.462891	0.923828	0.177979	-22.610687	3.106870	-15.312977	0.002594
0.458740	0.923584	0.179932	-0.305344	0.152672	2.534351	0.010398
0.447021	0.926270	0.187988	0.358779	0.053435	1.557252	0.017938
0.445312	0.924805	0.193848	0.213740	0.015267	1.404580	0.025447
0.454834	0.921387	0.185303	0.099237	-0.183206	1.381679	0.033062
0.452393	0.923828	0.177490	0.091603	-0.541985	1.587786	0.040629
0.444580	0.919922	0.187744	0.259542	-0.664122	1.381679	0.048144
0.452881	0.917969	0.182617	0.099237	-0.488550	1.610687	0.055637
0.457764	0.917725	0.183838	0.297710	-0.900763	1.458015	0.063182
0.457764	0.915039	0.182617	0.267176	-1.145038	1.564885	0.070668
0.462891	0.925781	0.174072	0.000000	-1.129771	1.213740	0.078194
0.459717	0.924805	0.197510	0.282443	-0.992366	1.404580	0.085665
0.462402	0.924561	0.195801	0.106870	-0.488550	1.129771	0.093245
0.467529	0.919922	0.195312	0.290076	-1.954198	1.251908	0.100809
0.452637	0.916504	0.187012	0.465649	-0.022901	1.114504	0.108305
0.460693	0.915039	0.189209	0.282443	0.190840	1.236641	0.115756
0.461914	0.916260	0.189941	0.404580	0.167939	1.488550	0.123225
0.455322	0.920166	0.197021	0.450382	0.137405	1.541985	0.130717
0.447754	0.926758	0.192383	0.274809	-0.251908	1.503817	0.138220
0.450439	0.921631	0.200684	0.083969	-0.534351	1.312977	0.145674
0.456299	0.921631	0.195801	0.274809	-0.740458	1.183206	0.153134
0.444824	0.926514	0.188721	-0.053435	-0.824427	0.862595	0.160647
0.454346	0.924072	0.216553	-0.137405	-0.908397	0.977099	0.168229
0.459229	0.923584	0.189941	-0.083969	-0.992366	1.076336	0.176072
0.463135	0.920898	0.193604	-0.083969	-0.709924	0.885496	0.183807
0.459717	0.920410	0.198975	0.122137	-0.732824	1.106870	0.191415
0.461670	0.912598	0.199219	0.282443	-0.282443	0.709924	0.199340
0.462891	0.914062	0.200928	0.251908	-0.175573	0.862595	0.207156
0.462891	0.906982	0.189941	0.366412	0.015267	0.946565	0.214922
0.464355	0.911377	0.192383	0.259542	-0.053435	0.931298	0.222791
0.466309	0.909424	0.187744	0.190840	-0.045802	1.282443	0.230470
0.468262	0.923340	0.184082	0.229008	0.129771	0.954198	0.238121
0.465820	0.918701	0.187988	0.328244	0.511450	1.160305	0.245771
0.464111	0.926758	0.188965	0.465649	0.564885	1.167939	0.253448
0.466553	0.922607	0.183838	0.488550	0.893130	1.045802	0.261122
0.466553	0.922852	0.184570	0.351145	0.328244	1.221374	0.268705
0.457275	0.925781	0.185547	0.297710	0.381679	0.633588	0.276582
0.459473	0.926758	0.185547	0.244275	0.244275	0.908397	0.284279
0.459717	0.924316	0.187256	0.290076	0.183206	0.862595	0.292002
