0.961426	-0.389893	0.283691	-3.007634	-0.458015	-1.282443	0.005618
0.960938	-0.386719	0.285156	-3.015267	-0.709924	-1.236641	0.014064
0.956787	-0.388672	0.293701	-3.045802	-0.664122	-1.137405	0.022343
0.959229	-0.385742	0.289062	-3.076336	-0.786260	-1.267176	0.030834
0.959717	-0.393799	0.291016	-3.129771	-0.946565	-1.244275	0.039151
0.962646	-0.389893	0.289062	-3.015267	-1.145038	-1.145038	0.047324
0.956787	-0.388916	0.291992	-2.984733	-1.038168	-1.274809	0.055523
0.961670	-0.390381	0.281982	-2.893130	-0.893130	-1.458015	0.063789
0.962158	-0.391846	0.293945	-2.870229	-0.557252	-1.595420	0.071980
0.961426	-0.390137	0.290527	-2.740458	-0.427481	-1.664122	0.080536
0.957275	-0.396484	0.281982	-2.656489	-0.229008	-1.717557	0.088797
0.959717	-0.389893	0.289795	-2.870229	-0.137405	-1.732824	0.097014
0.965820	-0.387695	0.291992	-2.702290	-0.236641	-1.687023	0.105217
0.962646	-0.386230	0.283447	-2.679389	-0.160305	-1.641221	0.113437
0.955078	-0.386475	0.297852	-2.763359	-0.335878	-1.702290	0.121934
0.961426	-0.383301	0.295898	-2.755725	-0.297710	-1.587786	0.130182
0.965332	-0.383545	0.292236	-3.022901	-0.625954	-1.664122	0.138391
0.960449	-0.383545	0.289551	-2.778626	-0.564885	-1.534351	0.146598
0.958740	-0.389648	0.287109	-2.748092	-0.389313	-1.610687	0.154820
0.962402	-0.383057	0.291748	-2.854962	-0.618321	-1.290076	0.163078
0.959229	-0.377686	0.281250	-2.862595	-0.603053	-1.366412	0.171488
0.954590	-0.385498	0.283447	-2.809160	-0.480916	-1.572519	0.179760
0.963867	-0.387207	0.289795	-2.641221	-0.374046	-1.488550	0.188133
0.962402	-0.389404	0.282471	-2.603053	0.106870	-1.442748	0.196432
0.967529	-0.388428	0.292236	-2.541985	-0.076336	-1.679389	0.204759
0.960449	-0.386963	0.289062	-2.396947	0.038168	-1.740458	0.212951
0.953613	-0.390137	0.292969	-2.366412	-0.038168	-1.725191	0.221371
0.958008	-0.386230	0.293213	-2.694656	-0.083969	-1.931298	0.229576
0.950195	-0.390137	0.291748	-2.900763	-0.320611	-1.793893	0.237797
0.959229	-0.391113	0.284668	-2.854962	-0.641221	-1.740458	0.246043
0.962158	-0.386719	0.288818	-2.847328	-0.625954	-1.564885	0.254248
0.960449	-0.375977	0.293457	-3.000000	-0.603053	-1.709924	0.262452
0.962158	-0.391602	0.291016	-2.809160	-0.480916	-1.793893	0.270666
0.961914	-0.387939	0.288574	-2.702290	-0.061069	-1.778626	0.279318
0.959717	-0.385742	0.286865	-2.534351	0.229008	-2.015267	0.288367
0.963135	-0.392578	0.299316	-2.099237	0.412214	-2.000000	0.298248
0.959961	-0.388184	0.307373	-2.251908	0.427481	-1.847328	0.307563
0.957520	-0.386963	0.294189	-2.259542	0.091603	-1.625954	0.316898
0.954590	-0.385254	0.299561	-2.488550	-0.091603	-1.603053	0.325684
0.956543	-0.386475	0.294434	-2.610687	-0.458015	-1.206107	0.333935
0.961670	-0.387207	0.294922	-2.625954	-0.702290	-1.236641	0.342229
0.958008	-0.391357	0.286133	-3.038168	-0.961832	-1.297710	0.350436
0.963623	-0.391846	0.282959	-2.908397	-0.839695	-1.366412	0.358641
0.958252	-0.385010	0.292480	-2.885496	-0.763359	-1.366412	0.367512
0.962402	-0.390869	0.289307	-2.816794	-0.549618	-1.656489	0.377119
0.968262	-0.387451	0.291260	-2.748092	-0.320611	-1.694656	0.386541
0.955811	-0.387207	0.297852	-2.725191	-0.328244	-1.732824	0.395949
0.962646	-0.392822	0.286621	-2.870229	-0.137405	-1.641221	0.405389
0.960938	-0.395996	0.291260	-2.717557	-0.343511	-1.725191	0.414561
0.959961	-0.392578	0.292236	-2.717557	-0.183206	-1.839695	0.423341
0.957031	-0.390625	0.293213	-2.770992	-0.274809	-1.938931	0.431752
0.962646	-0.388916	0.277344	-2.587786	-0.183206	-1.816794	0.440617
0.961426	-0.390625	0.293213	-2.618321	-0.190840	-1.656489	0.449457
0.957764	-0.390381	0.289551	-2.694656	-0.145038	-1.809160	0.457655
0.964844	-0.389648	0.291992	-2.717557	-0.374046	-1.465649	0.465941
0.963623	-0.386230	0.293701	-2.541985	-0.511450	-1.534351	0.475851
0.961426	-0.390381	0.291504	-2.488550	-0.297710	-1.618321	0.485288
0.964600	-0.384033	0.280518	-2.763359	-0.274809	-1.908397	0.494417
0.959717	-0.395020	0.291016	-2.679389	-0.351145	-1.778626	0.503204
0.954102	-0.386230	0.297363	-2.664122	-0.389313	-1.709924	0.511604
0.966309	-0.383057	0.287109	-3.030534	-0.389313	-1.664122	0.519955
0.958496	-0.395752	0.287109	-2.717557	-0.183206	-1.664122	0.528386
0.960449	-0.392090	0.299316	-2.687023	-0.381679	-1.679389	0.537488
0.962402	-0.383545	0.290039	-2.633588	-0.465649	-1.648855	0.545843
0.966797	-0.402344	0.285645	-2.580153	-0.114504	-1.740458	0.554437
0.961914	-0.390137	0.295166	-2.725191	-0.190840	-1.587786	0.563327
0.960449	-0.388428	0.300293	-2.778626	-0.221374	-1.488550	0.572318
0.963135	-0.386963	0.287598	-2.534351	-0.549618	-1.625954	0.580553
0.962402	-0.384766	0.286377	-2.679389	-0.587786	-1.572519	0.588770
0.958984	-0.388672	0.294189	-2.778626	-0.732824	-1.335878	0.597090
0.961670	-0.390381	0.296631	-2.725191	-0.511450	-1.320611	0.606352
0.960938	-0.392334	0.281006	-2.664122	-0.381679	-1.732824	0.616136
0.963867	-0.390381	0.297119	-2.648855	-0.114504	-1.778626	0.625099
0.980225	-0.389160	0.289551	-2.641221	0.099237	-1.687023	0.633392
0.965820	-0.387451	0.290039	-2.473282	0.175573	-1.839695	0.641618
0.963623	-0.393799	0.301270	-2.526718	-0.045802	-1.709924	0.650009
0.953857	-0.390137	0.296143	-2.694656	-0.137405	-1.587786	0.659280
0.958008	-0.388184	0.293213	-2.679389	-0.061069	-1.580153	0.668621
0.960693	-0.393799	0.294189	-2.854962	-0.145038	-1.603053	0.677936
0.954346	-0.384277	0.293701	-2.648855	-0.503817	-1.534351	0.687226
0.962402	-0.390869	0.290039	-2.862595	-0.702290	-1.419847	0.696542
0.963379	-0.386963	0.295654	-2.877863	-0.938931	-1.557252	0.706125
0.956787	-0.380859	0.298340	-3.236641	-1.114504	-1.229008	0.715365
0.966309	-0.388184	0.294434	-3.129771	-0.900763	-1.328244	0.724549
0.962891	-0.389404	0.291504	-3.122137	-1.000000	-1.366412	0.733864
0.962158	-0.389648	0.287842	-3.183206	-1.076336	-1.419847	0.743048
0.967285	-0.385498	0.298584	-2.885496	-0.824427	-1.511450	0.752555
0.965088	-0.389404	0.288818	-3.061069	-0.709924	-1.297710	0.761683
0.959717	-0.391357	0.297607	-3.061069	-0.725191	-1.496183	0.771027
0.953125	-0.389404	0.299805	-3.213740	-0.885496	-1.595420	0.780290
0.956055	-0.386230	0.294922	-3.091603	-0.877863	-1.229008	0.789632
0.958008	-0.390381	0.300537	-2.877863	-0.992366	-1.458015	0.798960
0.957275	-0.389648	0.295410	-3.198473	-0.854962	-1.412214	0.808297
0.963867	-0.386963	0.291504	-2.984733	-0.992366	-1.320611	0.817774
0.955078	-0.386719	0.293701	-3.137405	-1.076336	-1.312977	0.826772
0.963379	-0.385742	0.288330	-3.221374	-1.145038	-1.343511	0.835133
0.957031	-0.388428	0.294678	-3.404580	-1.267176	-1.175573	0.843601
0.962646	-0.393555	0.296387	-3.396947	-1.320611	-1.198473	0.852196
0.952148	-0.384521	0.305664	-3.595420	-1.480916	-1.251908	0.860436
0.960449	-0.391602	0.286133	-3.534351	-1.519084	-1.351145	0.869468
0.961426	-0.383545	0.284180	-3.458015	-1.625954	-1.282443	0.878621
0.958740	-0.386475	0.294189	-3.213740	-1.572519	-1.160305	0.887944
0.955811	-0.392090	0.287109	-3.320611	-1.442748	-1.618321	0.897337
0.958008	-0.382812	0.297119	-3.152672	-1.099237	-1.274809	0.906669
0.957764	-0.385254	0.280029	-3.549618	-1.297710	-1.442748	0.916090
0.961426	-0.385742	0.291748	-3.427481	-1.396947	-1.305344	0.925304
0.959473	-0.385498	0.289551	-3.503817	-1.427481	-1.183206	0.934682
0.965332	-0.387939	0.287354	-3.572519	-1.862595	-1.091603	0.944029
0.964355	-0.405273	0.292236	-3.580153	-1.778626	-1.091603	0.953518
0.960449	-0.391846	0.292969	-3.618321	-1.564885	-1.343511	0.962908
0.963379	-0.391602	0.294434	-3.396947	-0.984733	-1.389313	0.972230
