0.024902	0.929932	-0.435059	-4.442748	0.679389	-0.320611	0.004181
0.022705	0.927490	-0.438232	-4.381679	0.908397	-0.358779	0.012753
0.022705	0.931641	-0.445068	-4.259542	1.282443	-0.297710	0.021189
0.016846	0.929932	-0.424316	-4.290076	1.442748	-0.167939	0.029682
0.023682	0.932129	-0.427734	-4.435115	1.679389	-0.229008	0.038078
0.020264	0.930176	-0.435791	-4.534351	1.687023	-0.114504	0.046385
0.021973	0.929199	-0.428711	-4.587786	1.862595	0.137405	0.054703
0.018799	0.930176	-0.446777	-4.282443	1.740458	0.328244	0.063021
0.015381	0.928955	-0.435059	-4.053435	1.694656	0.702290	0.071296
0.014893	0.931152	-0.432617	-3.740458	1.442748	0.832061	0.079744
0.016357	0.929688	-0.429688	-3.648855	1.335878	1.099237	0.088013
0.013184	0.928467	-0.439453	-3.786260	1.305344	1.137405	0.096089
0.014893	0.930664	-0.433105	-3.732824	1.213740	1.030534	0.104168
0.012939	0.930908	-0.431641	-3.862595	1.167939	1.099237	0.112257
0.014893	0.931396	-0.436279	-3.954198	0.816794	1.022901	0.120312
0.018311	0.928955	-0.430664	-3.977099	0.839695	0.885496	0.128404
0.013184	0.922363	-0.432617	-3.633588	0.320611	1.030534	0.136440
0.013916	0.927734	-0.434814	-3.519084	0.389313	1.145038	0.144665
0.010010	0.929932	-0.435059	-3.396947	0.167939	1.152672	0.152798
0.008057	0.924072	-0.432861	-3.503817	-0.206107	1.083969	0.160870
0.020020	0.930176	-0.436035	-3.625954	-0.595420	1.183206	0.168991
0.011719	0.934814	-0.436768	-3.541985	-0.870229	1.114504	0.177079
0.020020	0.929932	-0.424561	-3.717557	-0.931298	0.816794	0.185127
0.022949	0.928955	-0.434570	-3.961832	-1.213740	0.893130	0.193491
0.019775	0.926514	-0.435303	-3.801527	-1.450382	0.816794	0.201616
0.024658	0.929443	-0.432373	-3.503817	-1.045802	0.832061	0.209775
0.023682	0.929932	-0.432129	-3.335878	-1.122137	0.877863	0.217863
